dataset,policy,seed,system,step,corrections,acc_novel,acc_original,pred_secs,correct_secs
clinc150,random10,0,river_logreg,800,71,0.123333,0.0,5.2914,3.3146
clinc150,random10,0,river_logreg,850,72,0.126667,0.0,5.647,3.3631
clinc150,random10,0,river_logreg,900,75,0.126667,0.0,5.9673,3.5026
clinc150,random10,0,river_logreg,950,81,0.2,0.0,6.2929,3.7783
clinc150,random10,0,river_logreg,1000,85,0.2,0.0,6.616,3.9673
clinc150,random10,1,substrate,0,0,0.0,0.8225,0.0,0.0
clinc150,random10,1,substrate,50,1,0.026667,0.8225,0.0075,0.001
clinc150,random10,1,substrate,100,9,0.046667,0.8225,0.014,0.008
clinc150,random10,1,substrate,150,11,0.17,0.8225,0.02,0.01
clinc150,random10,1,substrate,200,17,0.23,0.8225,0.0265,0.0165
clinc150,random10,1,substrate,250,18,0.243333,0.8225,0.033,0.018
clinc150,random10,1,substrate,300,20,0.26,0.8225,0.0405,0.02
clinc150,random10,1,substrate,350,21,0.26,0.8225,0.048,0.0205
clinc150,random10,1,substrate,400,25,0.26,0.8225,0.054,0.024
clinc150,random10,1,substrate,450,28,0.34,0.8225,0.061,0.0265
clinc150,random10,1,substrate,500,30,0.37,0.8225,0.0685,0.0285
clinc150,random10,1,substrate,550,35,0.396667,0.8225,0.0755,0.0325
clinc150,random10,1,substrate,600,38,0.466667,0.8225,0.0815,0.035
clinc150,random10,1,substrate,650,39,0.476667,0.8225,0.0896,0.0355
clinc150,random10,1,substrate,700,40,0.49,0.8225,0.0966,0.0365
clinc150,random10,1,substrate,750,40,0.49,0.8225,0.1031,0.0365
clinc150,random10,1,substrate,800,42,0.493333,0.8225,0.1101,0.0385
clinc150,random10,1,substrate,850,45,0.513333,0.8225,0.1181,0.0415
clinc150,random10,1,substrate,900,47,0.52,0.8225,0.1261,0.043
clinc150,random10,1,substrate,950,50,0.526667,0.8225,0.1321,0.0455
clinc150,random10,1,substrate,1000,53,0.563333,0.8225,0.1386,0.0485
clinc150,random10,1,static_knn,0,0,0.0,0.825,0.0,0.0
clinc150,random10,1,static_knn,50,7,0.0,0.825,0.0255,0.0
clinc150,random10,1,static_knn,100,15,0.0,0.825,0.051,0.0
clinc150,random10,1,static_knn,150,17,0.0,0.825,0.076,0.0
clinc150,random10,1,static_knn,200,21,0.0,0.825,0.1025,0.0
clinc150,random10,1,static_knn,250,23,0.0,0.825,0.1291,0.0
clinc150,random10,1,static_knn,300,29,0.0,0.825,0.1581,0.0
clinc150,random10,1,static_knn,350,32,0.0,0.825,0.1831,0.0
clinc150,random10,1,static_knn,400,38,0.0,0.825,0.2091,0.0
clinc150,random10,1,static_knn,450,43,0.0,0.825,0.2351,0.0
clinc150,random10,1,static_knn,500,50,0.0,0.825,0.2621,0.0
clinc150,random10,1,static_knn,550,56,0.0,0.825,0.2886,0.0
clinc150,random10,1,static_knn,600,61,0.0,0.825,0.3141,0.0
clinc150,random10,1,static_knn,650,64,0.0,0.825,0.3391,0.0
clinc150,random10,1,static_knn,700,66,0.0,0.825,0.3626,0.0
clinc150,random10,1,static_knn,750,67,0.0,0.825,0.3862,0.0
clinc150,random10,1,static_knn,800,74,0.0,0.825,0.4107,0.0
clinc150,random10,1,static_knn,850,80,0.0,0.825,0.4352,0.0
clinc150,random10,1,static_knn,900,85,0.0,0.825,0.4667,0.0
clinc150,random10,1,static_knn,950,91,0.0,0.825,0.4922,0.0
clinc150,random10,1,static_knn,1000,97,0.0,0.825,0.5167,0.0
clinc150,random10,1,static_linear,0,0,0.0,0.91,0.0,0.0
clinc150,random10,1,static_linear,50,2,0.0,0.91,0.001,0.0
clinc150,random10,1,static_linear,100,3,0.0,0.91,0.0015,0.0
clinc150,random10,1,static_linear,150,7,0.0,0.91,0.002,0.0
clinc150,random10,1,static_linear,200,12,0.0,0.91,0.003,0.0
clinc150,random10,1,static_linear,250,18,0.0,0.91,0.0035,0.0
clinc150,random10,1,static_linear,300,24,0.0,0.91,0.0045,0.0
clinc150,random10,1,static_linear,350,26,0.0,0.91,0.0055,0.0
clinc150,random10,1,static_linear,400,29,0.0,0.91,0.0065,0.0
clinc150,random10,1,static_linear,450,32,0.0,0.91,0.0075,0.0
clinc150,random10,1,static_linear,500,36,0.0,0.91,0.0085,0.0
clinc150,random10,1,static_linear,550,41,0.0,0.91,0.0095,0.0
clinc150,random10,1,static_linear,600,43,0.0,0.91,0.0105,0.0
clinc150,random10,1,static_linear,650,47,0.0,0.91,0.0115,0.0
clinc150,random10,1,static_linear,700,51,0.0,0.91,0.0125,0.0
clinc150,random10,1,static_linear,750,54,0.0,0.91,0.013,0.0
clinc150,random10,1,static_linear,800,56,0.0,0.91,0.0135,0.0
clinc150,random10,1,static_linear,850,64,0.0,0.91,0.014,0.0
clinc150,random10,1,static_linear,900,69,0.0,0.91,0.015,0.0
clinc150,random10,1,static_linear,950,70,0.0,0.91,0.0156,0.0
clinc150,random10,1,static_linear,1000,75,0.0,0.91,0.0161,0.0
clinc150,random10,1,online_linear,0,0,0.0,0.91,0.0,0.0
clinc150,random10,1,online_linear,50,6,0.0,0.9125,0.001,0.0015
clinc150,random10,1,online_linear,100,7,0.0,0.9125,0.002,0.003
clinc150,random10,1,online_linear,150,14,0.0,0.9125,0.003,0.006
clinc150,random10,1,online_linear,200,17,0.0,0.9125,0.004,0.007
clinc150,random10,1,online_linear,250,21,0.0,0.9125,0.0045,0.0085
clinc150,random10,1,online_linear,300,26,0.0,0.91,0.0055,0.01
clinc150,random10,1,online_linear,350,33,0.0,0.9075,0.0065,0.012
clinc150,random10,1,online_linear,400,38,0.0,0.905,0.0075,0.014
clinc150,random10,1,online_linear,450,42,0.0,0.905,0.0095,0.0155
clinc150,random10,1,online_linear,500,47,0.0,0.905,0.01,0.018
clinc150,random10,1,online_linear,550,51,0.0,0.905,0.011,0.0195
clinc150,random10,1,online_linear,600,59,0.0,0.905,0.0125,0.0225
clinc150,random10,1,online_linear,650,65,0.0,0.905,0.0135,0.0255
clinc150,random10,1,online_linear,700,68,0.0,0.9,0.015,0.027
clinc150,random10,1,online_linear,750,74,0.0,0.9,0.016,0.0285
clinc150,random10,1,online_linear,800,78,0.0,0.9,0.0175,0.03
clinc150,random10,1,online_linear,850,82,0.0,0.8975,0.019,0.0305
clinc150,random10,1,online_linear,900,85,0.0,0.8975,0.0195,0.0325
clinc150,random10,1,online_linear,950,92,0.0,0.895,0.0205,0.035
clinc150,random10,1,online_linear,1000,100,0.0,0.895,0.022,0.0385
clinc150,random10,1,ewc,0,0,0.0,0.91,0.0,0.0
clinc150,random10,1,ewc,50,3,0.0,0.91,0.001,0.003
clinc150,random10,1,ewc,100,9,0.0,0.91,0.0025,0.007
clinc150,random10,1,ewc,150,17,0.0,0.9125,0.0035,0.0115
clinc150,random10,1,ewc,200,22,0.0,0.9125,0.0045,0.0145
clinc150,random10,1,ewc,250,28,0.0,0.9125,0.006,0.019
clinc150,random10,1,ewc,300,31,0.0,0.9125,0.0075,0.0215
clinc150,random10,1,ewc,350,40,0.0,0.91,0.0075,0.027
clinc150,random10,1,ewc,400,47,0.0,0.905,0.009,0.031
clinc150,random10,1,ewc,450,49,0.0,0.905,0.0095,0.033
clinc150,random10,1,ewc,500,52,0.0,0.905,0.01,0.0365
clinc150,random10,1,ewc,550,61,0.0,0.9075,0.0105,0.0415
clinc150,random10,1,ewc,600,67,0.0,0.905,0.0115,0.046
clinc150,random10,1,ewc,650,75,0.0,0.905,0.0125,0.051
clinc150,random10,1,ewc,700,83,0.0,0.905,0.0135,0.055
clinc150,random10,1,ewc,750,86,0.0,0.905,0.0145,0.057
clinc150,random10,1,ewc,800,93,0.0,0.905,0.0155,0.0605
clinc150,random10,1,ewc,850,100,0.0,0.905,0.017,0.0665
clinc150,random10,1,ewc,900,103,0.0,0.905,0.018,0.069
clinc150,random10,1,ewc,950,106,0.0,0.905,0.0195,0.071
clinc150,random10,1,ewc,1000,114,0.0,0.905,0.0215,0.075
clinc150,random10,1,a_gem,0,0,0.0,0.91,0.0,0.0
clinc150,random10,1,a_gem,50,6,0.0,0.9125,0.0025,0.005
clinc150,random10,1,a_gem,100,16,0.0,0.9125,0.0045,0.0135
clinc150,random10,1,a_gem,150,23,0.0,0.905,0.0055,0.0205
clinc150,random10,1,a_gem,200,30,0.0,0.905,0.006,0.0265
clinc150,random10,1,a_gem,250,33,0.0,0.905,0.0075,0.029
clinc150,random10,1,a_gem,300,34,0.0,0.905,0.0085,0.031
clinc150,random10,1,a_gem,350,42,0.0,0.905,0.009,0.039
clinc150,random10,1,a_gem,400,48,0.0,0.9025,0.009,0.044
clinc150,random10,1,a_gem,450,57,0.0,0.9,0.009,0.051
clinc150,random10,1,a_gem,500,61,0.0,0.9,0.0105,0.054
clinc150,random10,1,a_gem,550,68,0.0,0.9,0.0115,0.059
clinc150,random10,1,a_gem,600,73,0.0,0.9,0.013,0.0635
clinc150,random10,1,a_gem,650,78,0.0,0.9,0.0145,0.068
clinc150,random10,1,a_gem,700,81,0.0,0.9,0.015,0.071
clinc150,random10,1,a_gem,750,84,0.0,0.9,0.016,0.075
clinc150,random10,1,a_gem,800,89,0.0,0.9,0.017,0.08
clinc150,random10,1,a_gem,850,93,0.0,0.9,0.019,0.0835
clinc150,random10,1,a_gem,900,96,0.0,0.8975,0.02,0.086
clinc150,random10,1,a_gem,950,99,0.0,0.895,0.0215,0.089
clinc150,random10,1,a_gem,1000,107,0.0,0.895,0.0225,0.0996
clinc150,random10,1,lwf,0,0,0.0,0.91,0.0,0.0
clinc150,random10,1,lwf,50,5,0.0,0.9125,0.0005,0.0035
clinc150,random10,1,lwf,100,12,0.0,0.9125,0.001,0.0065
clinc150,random10,1,lwf,150,15,0.0,0.9125,0.0025,0.008
clinc150,random10,1,lwf,200,20,0.0,0.9125,0.0035,0.0115
clinc150,random10,1,lwf,250,30,0.0,0.905,0.005,0.0165
clinc150,random10,1,lwf,300,33,0.0,0.905,0.0055,0.0185
clinc150,random10,1,lwf,350,36,0.0,0.905,0.0065,0.0195
clinc150,random10,1,lwf,400,42,0.0,0.905,0.008,0.023
clinc150,random10,1,lwf,450,48,0.0,0.905,0.009,0.025
clinc150,random10,1,lwf,500,50,0.0,0.905,0.01,0.0265
clinc150,random10,1,lwf,550,54,0.0,0.905,0.0115,0.028
clinc150,random10,1,lwf,600,60,0.0,0.905,0.0125,0.03
clinc150,random10,1,lwf,650,66,0.0,0.905,0.0135,0.0325
clinc150,random10,1,lwf,700,71,0.0,0.905,0.014,0.035
clinc150,random10,1,lwf,750,79,0.0,0.9025,0.017,0.036
clinc150,random10,1,lwf,800,85,0.0,0.9025,0.018,0.0385
clinc150,random10,1,lwf,850,89,0.0,0.9025,0.0185,0.0405
clinc150,random10,1,lwf,900,98,0.0,0.9025,0.0195,0.044
clinc150,random10,1,lwf,950,102,0.0,0.9025,0.0205,0.0455
clinc150,random10,1,lwf,1000,108,0.0,0.9025,0.0225,0.048
clinc150,random10,1,knn_lm,0,0,0.0,0.885,0.0,0.0
clinc150,random10,1,knn_lm,50,4,0.02,0.885,0.0085,0.004
clinc150,random10,1,knn_lm,100,12,0.05,0.885,0.0165,0.01
clinc150,random10,1,knn_lm,150,15,0.06,0.885,0.024,0.013
clinc150,random10,1,knn_lm,200,20,0.103333,0.885,0.0315,0.0185
clinc150,random10,1,knn_lm,250,23,0.15,0.885,0.0395,0.021
clinc150,random10,1,knn_lm,300,27,0.153333,0.885,0.05,0.0245
clinc150,random10,1,knn_lm,350,31,0.183333,0.885,0.0585,0.029
clinc150,random10,1,knn_lm,400,34,0.186667,0.885,0.0665,0.032
clinc150,random10,1,knn_lm,450,35,0.186667,0.885,0.075,0.033
clinc150,random10,1,knn_lm,500,36,0.186667,0.885,0.0835,0.0335
clinc150,random10,1,knn_lm,550,39,0.203333,0.885,0.0921,0.036
clinc150,random10,1,knn_lm,600,41,0.22,0.885,0.1016,0.0375
clinc150,random10,1,knn_lm,650,44,0.22,0.885,0.1121,0.039
clinc150,random10,1,knn_lm,700,46,0.256667,0.885,0.1226,0.041
clinc150,random10,1,knn_lm,750,48,0.256667,0.885,0.1311,0.043
clinc150,random10,1,knn_lm,800,51,0.26,0.885,0.1396,0.046
clinc150,random10,1,knn_lm,850,54,0.29,0.885,0.1481,0.0485
clinc150,random10,1,knn_lm,900,56,0.296667,0.885,0.1576,0.0495
clinc150,random10,1,knn_lm,950,62,0.316667,0.885,0.1656,0.0545
clinc150,random10,1,knn_lm,1000,68,0.336667,0.885,0.1746,0.0595
clinc150,random10,1,river_logreg,0,0,0.0,0.0275,0.0,0.0
clinc150,random10,1,river_logreg,50,3,0.1,0.0,0.27,0.1325
clinc150,random10,1,river_logreg,100,5,0.1,0.0,0.5366,0.231
clinc150,random10,1,river_logreg,150,9,0.1,0.0,0.8322,0.4111
clinc150,random10,1,river_logreg,200,19,0.196667,0.0,1.1853,0.8723
clinc150,random10,1,river_logreg,250,21,0.196667,0.0,1.5414,0.9728
clinc150,random10,1,river_logreg,300,25,0.1,0.0,1.8149,1.1559
clinc150,random10,1,river_logreg,350,25,0.1,0.0,2.147,1.1559
clinc150,random10,1,river_logreg,400,28,0.1,0.0,2.4315,1.2925
clinc150,random10,1,river_logreg,450,31,0.1,0.0,2.7561,1.435
clinc150,random10,1,river_logreg,500,36,0.256667,0.0,3.0503,1.6672
clinc150,random10,1,river_logreg,550,38,0.256667,0.0,3.3803,1.7572
clinc150,random10,1,river_logreg,600,40,0.353333,0.0,3.6784,1.8497
clinc150,random10,1,river_logreg,650,45,0.296667,0.0,4.0096,2.0904
clinc150,random10,1,river_logreg,700,51,0.1,0.0,4.3237,2.3805
clinc150,random10,1,river_logreg,750,57,0.1,0.0,4.6374,2.6711
clinc150,random10,1,river_logreg,800,57,0.1,0.0,4.9434,2.6711
clinc150,random10,1,river_logreg,850,62,0.1,0.0,5.244,2.9133
clinc150,random10,1,river_logreg,900,66,0.1,0.0,5.6573,3.1213
clinc150,random10,1,river_logreg,950,68,0.1,0.0,5.9573,3.2114
clinc150,random10,1,river_logreg,1000,70,0.1,0.0,6.2499,3.3049
clinc150,random10,2,substrate,0,0,0.0,0.8,0.0,0.0
clinc150,random10,2,substrate,50,7,0.053333,0.8,0.007,0.005
clinc150,random10,2,substrate,100,9,0.09,0.8,0.0165,0.0065
clinc150,random10,2,substrate,150,13,0.246667,0.8,0.0235,0.0095
clinc150,random10,2,substrate,200,16,0.306667,0.8,0.0305,0.013
clinc150,random10,2,substrate,250,22,0.39,0.8,0.039,0.018
clinc150,random10,2,substrate,300,23,0.396667,0.8,0.047,0.019
clinc150,random10,2,substrate,350,24,0.4,0.8,0.054,0.02
clinc150,random10,2,substrate,400,26,0.42,0.8,0.061,0.0215
clinc150,random10,2,substrate,450,28,0.476667,0.8,0.069,0.0225
clinc150,random10,2,substrate,500,30,0.526667,0.8,0.076,0.0245
clinc150,random10,2,substrate,550,33,0.573333,0.8,0.083,0.0275
clinc150,random10,2,substrate,600,33,0.573333,0.8,0.0895,0.0275
clinc150,random10,2,substrate,650,37,0.603333,0.8,0.0985,0.0315
clinc150,random10,2,substrate,700,41,0.623333,0.8,0.1065,0.035
clinc150,random10,2,substrate,750,42,0.643333,0.8,0.115,0.0355
clinc150,random10,2,substrate,800,44,0.65,0.8,0.124,0.0375
clinc150,random10,2,substrate,850,44,0.65,0.8,0.1316,0.0375
clinc150,random10,2,substrate,900,46,0.653333,0.8,0.1386,0.0395
clinc150,random10,2,substrate,950,48,0.663333,0.8,0.1461,0.0415
clinc150,random10,2,substrate,1000,49,0.663333,0.8,0.1536,0.042
clinc150,random10,2,static_knn,0,0,0.0,0.8025,0.0,0.0
clinc150,random10,2,static_knn,50,8,0.0,0.8025,0.0215,0.0
clinc150,random10,2,static_knn,100,15,0.0,0.8025,0.0465,0.0
clinc150,random10,2,static_knn,150,18,0.0,0.8025,0.0695,0.0
clinc150,random10,2,static_knn,200,23,0.0,0.8025,0.0915,0.0
clinc150,random10,2,static_knn,250,30,0.0,0.8025,0.113,0.0
clinc150,random10,2,static_knn,300,34,0.0,0.8025,0.1355,0.0
clinc150,random10,2,static_knn,350,43,0.0,0.8025,0.1586,0.0
clinc150,random10,2,static_knn,400,48,0.0,0.8025,0.1811,0.0
clinc150,random10,2,static_knn,450,53,0.0,0.8025,0.2016,0.0
clinc150,random10,2,static_knn,500,60,0.0,0.8025,0.2221,0.0
clinc150,random10,2,static_knn,550,70,0.0,0.8025,0.2451,0.0
clinc150,random10,2,static_knn,600,77,0.0,0.8025,0.2681,0.0
clinc150,random10,2,static_knn,650,81,0.0,0.8025,0.2916,0.0
clinc150,random10,2,static_knn,700,85,0.0,0.8025,0.3156,0.0
clinc150,random10,2,static_knn,750,89,0.0,0.8025,0.3371,0.0
clinc150,random10,2,static_knn,800,96,0.0,0.8025,0.3611,0.0
clinc150,random10,2,static_knn,850,102,0.0,0.8025,0.3871,0.0
clinc150,random10,2,static_knn,900,108,0.0,0.8025,0.4096,0.0
clinc150,random10,2,static_knn,950,113,0.0,0.8025,0.4336,0.0
clinc150,random10,2,static_knn,1000,120,0.0,0.8025,0.4581,0.0
clinc150,random10,2,static_linear,0,0,0.0,0.915,0.0,0.0
clinc150,random10,2,static_linear,50,8,0.0,0.915,0.001,0.0
clinc150,random10,2,static_linear,100,16,0.0,0.915,0.0025,0.0
clinc150,random10,2,static_linear,150,18,0.0,0.915,0.0035,0.0
clinc150,random10,2,static_linear,200,21,0.0,0.915,0.0045,0.0
clinc150,random10,2,static_linear,250,28,0.0,0.915,0.006,0.0
clinc150,random10,2,static_linear,300,32,0.0,0.915,0.007,0.0
clinc150,random10,2,static_linear,350,36,0.0,0.915,0.008,0.0
clinc150,random10,2,static_linear,400,40,0.0,0.915,0.009,0.0
clinc150,random10,2,static_linear,450,47,0.0,0.915,0.01,0.0
clinc150,random10,2,static_linear,500,52,0.0,0.915,0.011,0.0
clinc150,random10,2,static_linear,550,58,0.0,0.915,0.012,0.0
clinc150,random10,2,static_linear,600,63,0.0,0.915,0.0125,0.0
clinc150,random10,2,static_linear,650,64,0.0,0.915,0.013,0.0
clinc150,random10,2,static_linear,700,70,0.0,0.915,0.014,0.0
clinc150,random10,2,static_linear,750,74,0.0,0.915,0.015,0.0
clinc150,random10,2,static_linear,800,81,0.0,0.915,0.0155,0.0
clinc150,random10,2,static_linear,850,84,0.0,0.915,0.0165,0.0
clinc150,random10,2,static_linear,900,93,0.0,0.915,0.0175,0.0
clinc150,random10,2,static_linear,950,100,0.0,0.915,0.018,0.0
clinc150,random10,2,static_linear,1000,104,0.0,0.915,0.0185,0.0
clinc150,random10,2,online_linear,0,0,0.0,0.915,0.0,0.0
clinc150,random10,2,online_linear,50,1,0.0,0.9175,0.001,0.0005
clinc150,random10,2,online_linear,100,7,0.0,0.915,0.0015,0.0035
clinc150,random10,2,online_linear,150,13,0.0,0.915,0.003,0.005
clinc150,random10,2,online_linear,200,17,0.0,0.9125,0.0035,0.006
clinc150,random10,2,online_linear,250,23,0.0,0.9125,0.0045,0.0075
clinc150,random10,2,online_linear,300,25,0.0,0.9125,0.005,0.0085
clinc150,random10,2,online_linear,350,30,0.0,0.9125,0.007,0.01
clinc150,random10,2,online_linear,400,34,0.0,0.9125,0.0085,0.011
clinc150,random10,2,online_linear,450,40,0.0,0.9125,0.0095,0.0125
clinc150,random10,2,online_linear,500,42,0.0,0.9075,0.0105,0.013
clinc150,random10,2,online_linear,550,45,0.0,0.9075,0.012,0.014
clinc150,random10,2,online_linear,600,48,0.0,0.9075,0.0135,0.0145
clinc150,random10,2,online_linear,650,53,0.0,0.905,0.015,0.0155
clinc150,random10,2,online_linear,700,57,0.0,0.9025,0.0165,0.016
clinc150,random10,2,online_linear,750,61,0.0,0.9025,0.018,0.0165
clinc150,random10,2,online_linear,800,68,0.0,0.9025,0.02,0.0175
clinc150,random10,2,online_linear,850,71,0.0,0.9025,0.0215,0.018
clinc150,random10,2,online_linear,900,75,0.0,0.9,0.022,0.0195
clinc150,random10,2,online_linear,950,80,0.0,0.9,0.023,0.0205
clinc150,random10,2,online_linear,1000,89,0.0,0.8975,0.023,0.025
clinc150,random10,2,ewc,0,0,0.0,0.915,0.0,0.0
clinc150,random10,2,ewc,50,5,0.0,0.9125,0.0005,0.0025
clinc150,random10,2,ewc,100,8,0.0,0.9125,0.002,0.0055
clinc150,random10,2,ewc,150,11,0.0,0.9125,0.003,0.0075
clinc150,random10,2,ewc,200,15,0.0,0.91,0.0035,0.0145
clinc150,random10,2,ewc,250,17,0.0,0.9125,0.005,0.0155
clinc150,random10,2,ewc,300,25,0.0,0.91,0.0055,0.0215
clinc150,random10,2,ewc,350,31,0.0,0.91,0.0065,0.0265
clinc150,random10,2,ewc,400,34,0.0,0.91,0.0075,0.029
clinc150,random10,2,ewc,450,39,0.0,0.91,0.009,0.0315
clinc150,random10,2,ewc,500,44,0.0,0.91,0.0105,0.0345
clinc150,random10,2,ewc,550,51,0.0,0.9125,0.013,0.038
clinc150,random10,2,ewc,600,54,0.0,0.9075,0.0145,0.04
clinc150,random10,2,ewc,650,61,0.0,0.905,0.0155,0.0465
clinc150,random10,2,ewc,700,66,0.0,0.905,0.017,0.0505
clinc150,random10,2,ewc,750,70,0.0,0.905,0.0175,0.0515
clinc150,random10,2,ewc,800,76,0.0,0.905,0.018,0.0555
clinc150,random10,2,ewc,850,83,0.0,0.91,0.021,0.059
clinc150,random10,2,ewc,900,90,0.0,0.91,0.0225,0.065
clinc150,random10,2,ewc,950,95,0.0,0.91,0.023,0.07
clinc150,random10,2,ewc,1000,101,0.0,0.9075,0.0235,0.074
clinc150,random10,2,a_gem,0,0,0.0,0.915,0.0,0.0
clinc150,random10,2,a_gem,50,2,0.0,0.9175,0.001,0.0025
clinc150,random10,2,a_gem,100,6,0.0,0.915,0.0025,0.008
clinc150,random10,2,a_gem,150,6,0.0,0.915,0.004,0.008
clinc150,random10,2,a_gem,200,13,0.0,0.915,0.005,0.016
clinc150,random10,2,a_gem,250,19,0.0,0.915,0.006,0.0235
clinc150,random10,2,a_gem,300,20,0.0,0.9125,0.007,0.0255
clinc150,random10,2,a_gem,350,25,0.0,0.915,0.0075,0.0315
clinc150,random10,2,a_gem,400,30,0.0,0.915,0.009,0.0355
clinc150,random10,2,a_gem,450,33,0.0,0.9125,0.0105,0.038
clinc150,random10,2,a_gem,500,38,0.0,0.9125,0.012,0.0415
clinc150,random10,2,a_gem,550,43,0.0,0.9125,0.013,0.0485
clinc150,random10,2,a_gem,600,52,0.0,0.91,0.014,0.0585
clinc150,random10,2,a_gem,650,56,0.0,0.9075,0.0145,0.062
clinc150,random10,2,a_gem,700,61,0.0,0.905,0.015,0.068
clinc150,random10,2,a_gem,750,69,0.0,0.9025,0.0155,0.0755
clinc150,random10,2,a_gem,800,75,0.0,0.9025,0.016,0.0825
clinc150,random10,2,a_gem,850,80,0.0,0.9025,0.0175,0.0881
clinc150,random10,2,a_gem,900,86,0.0,0.9025,0.0195,0.0966
clinc150,random10,2,a_gem,950,90,0.0,0.9025,0.02,0.1026
clinc150,random10,2,a_gem,1000,98,0.0,0.9025,0.021,0.1121
clinc150,random10,2,lwf,0,0,0.0,0.915,0.0,0.0
clinc150,random10,2,lwf,50,5,0.0,0.9175,0.001,0.0045
clinc150,random10,2,lwf,100,9,0.0,0.915,0.0025,0.006
clinc150,random10,2,lwf,150,16,0.0,0.915,0.0045,0.0085
clinc150,random10,2,lwf,200,18,0.0,0.915,0.005,0.01
clinc150,random10,2,lwf,250,23,0.0,0.915,0.0055,0.0125
clinc150,random10,2,lwf,300,37,0.0,0.91,0.0063,0.0177
clinc150,random10,2,lwf,350,45,0.0,0.91,0.0063,0.0212
clinc150,random10,2,lwf,400,52,0.0,0.9075,0.0078,0.0242
clinc150,random10,2,lwf,450,56,0.0,0.905,0.0088,0.0262
clinc150,random10,2,lwf,500,60,0.0,0.905,0.0098,0.0282
clinc150,random10,2,lwf,550,64,0.0,0.9025,0.0113,0.0292
clinc150,random10,2,lwf,600,71,0.0,0.9025,0.0123,0.0322
clinc150,random10,2,lwf,650,79,0.0,0.9025,0.0123,0.0362
clinc150,random10,2,lwf,700,87,0.0,0.9025,0.0133,0.0397
clinc150,random10,2,lwf,750,94,0.0,0.9025,0.0153,0.0407
clinc150,random10,2,lwf,800,96,0.0,0.9025,0.0163,0.0417
clinc150,random10,2,lwf,850,101,0.0,0.9025,0.0168,0.0452
clinc150,random10,2,lwf,900,106,0.0,0.9025,0.0193,0.0462
clinc150,random10,2,lwf,950,109,0.0,0.9025,0.0198,0.0477
clinc150,random10,2,lwf,1000,117,0.0,0.9025,0.0208,0.0502
clinc150,random10,2,knn_lm,0,0,0.0,0.8675,0.0,0.0
clinc150,random10,2,knn_lm,50,2,0.0,0.8675,0.009,0.0015
clinc150,random10,2,knn_lm,100,6,0.006667,0.8675,0.018,0.0045
clinc150,random10,2,knn_lm,150,13,0.026667,0.8675,0.0275,0.009
clinc150,random10,2,knn_lm,200,16,0.026667,0.8675,0.0365,0.0115
clinc150,random10,2,knn_lm,250,20,0.066667,0.8675,0.045,0.0145
clinc150,random10,2,knn_lm,300,21,0.066667,0.8675,0.053,0.0155
clinc150,random10,2,knn_lm,350,25,0.106667,0.8675,0.0605,0.019
clinc150,random10,2,knn_lm,400,28,0.116667,0.8675,0.07,0.021
clinc150,random10,2,knn_lm,450,32,0.146667,0.8675,0.0785,0.024
clinc150,random10,2,knn_lm,500,37,0.18,0.8675,0.0865,0.0285
clinc150,random10,2,knn_lm,550,44,0.256667,0.8675,0.095,0.0335
clinc150,random10,2,knn_lm,600,49,0.263333,0.8675,0.106,0.037
clinc150,random10,2,knn_lm,650,50,0.266667,0.8675,0.115,0.038
clinc150,random10,2,knn_lm,700,55,0.3,0.8675,0.124,0.042
clinc150,random10,2,knn_lm,750,58,0.356667,0.8675,0.132,0.0445
clinc150,random10,2,knn_lm,800,60,0.386667,0.8675,0.1405,0.0465
clinc150,random10,2,knn_lm,850,63,0.41,0.8675,0.149,0.0495
clinc150,random10,2,knn_lm,900,64,0.41,0.8675,0.1585,0.0505
clinc150,random10,2,knn_lm,950,65,0.41,0.8675,0.1665,0.0515
clinc150,random10,2,knn_lm,1000,68,0.423333,0.8675,0.175,0.054
clinc150,random10,2,river_logreg,0,0,0.0,0.0125,0.0,0.0
clinc150,random10,2,river_logreg,50,5,0.1,0.0,0.3231,0.2406
clinc150,random10,2,river_logreg,100,13,0.1,0.0,0.6512,0.5987
clinc150,random10,2,river_logreg,150,16,0.1,0.0,0.9338,0.7338
clinc150,random10,2,river_logreg,200,23,0.2,0.0,1.2713,1.0529
clinc150,random10,2,river_logreg,250,27,0.1,0.0,1.5714,1.2378
clinc150,random10,2,river_logreg,300,30,0.1,0.0,1.8595,1.3753
clinc150,random10,2,river_logreg,350,39,0.333333,0.0,2.1686,1.7774
clinc150,random10,2,river_logreg,400,40,0.333333,0.0,2.4617,1.8254
clinc150,random10,2,river_logreg,450,44,0.346667,0.0,2.7863,2.0045
clinc150,random10,2,river_logreg,500,49,0.346667,0.0,3.1069,2.2406
clinc150,random10,2,river_logreg,550,52,0.476667,0.0,3.385,2.3761
clinc150,random10,2,river_logreg,600,53,0.576667,0.0,3.6531,2.4242
